,id,text,username
4625,953409320322035712,Open cabinets to pipes so they can get heat. Dripping 💧 faucets is not always enough to prevent a frozen pipe burst. Tip from @HoustonPWE! 🚰❄️ #houwx #houstonweather,HoustonTX
4626,953408927240216576,Today is perfect weather to stay in and call your senator and representatives in support of a clean #DreamActNow. ❄️ #IceDay #houwx #republicanshavecoldhearts,lupetastic
4627,953408410598412289,"We’re asking people to stay out of the elements. Unfortunately, we have had one death due to exposure of hypothermia. 

If you do not have to be on the streets, please do not. You are exposing yourself to danger.-@FireChiefofHFD #houwx",JeffSyptak
4628,953407224751296512,I would like to thank @houstonpolice and @HoustonFire for helping our #homeless population to get off the streets and get to one of our warming centers. We want people to be in a safe environment.-@SylvesterTurner #houwx #houstonweather,JeffSyptak
4629,953406919515000832,.@HoustonPWE Jeff Weatherford urges people to please stay off the roads. #houwx #houstonweather,JeffSyptak
4630,953406747120754688,"When you stay off the roads, you do the following:

1. You help yourself
2. You help first responders-@SylvesterTurner 

#houwx #houstonweather",JeffSyptak
4631,953406511748993024,City Council meeting will now take place at 1pm tomorrow.-@SylvesterTurner #houwx #houstonweather,JeffSyptak
4632,953406362368737280,.@HoustonTrash pickup will begin again at noon tomorrow.-@SylvesterTurner #houwx #houstonweather,JeffSyptak
4633,953405987481931776,@HoustonMunCourt will reopen on Thursday.-@SylvesterTurner #Houwx #houstonweather,JeffSyptak
4634,953405834591178752,"Please stay off the roads this evening. It is critical for you to stay off the roads. As @FireChiefofHFD will mention, the number of crashes has increased. 

I am asking you, unless it is an extreme emergency, to please stay off the road.-@SylvesterTurner #houwx #houstonweather https://t.co/vnhgEoxkXt",JeffSyptak
4635,953405484148625409,"Houston residents should prepare for very cold temperatures overnight. If you need to access a warming center, call 3-1-1. In addition, all #HISD schools will remain closed Wednesday, January 17, due to continuing inclement weather. #houwx #hounews https://t.co/JGBaKlFr8F",RobertGallegosI
4636,953395119364993024,Chief @ArtAcevedo needed a warm beanie. I had an @astros one in my bag. Looks like a champion! #houwx #houstonsnow #houstonweather https://t.co/nQq5LSgfED,MelissaLovesHOU
4637,953401822634479622,Make sure you bring your pets in tonight! #IceinHouston #HOUWX,JKrollie
4638,953389964183695360,#houstonweather #houwx #Pasadena 💜🌨❄️🌬 https://t.co/wWZAyPqCIL,Leslyy1
4639,953331056270245888,Shout out to our #CEDHOU Charging Station Underwriter for not only keeping us informed during this #WinterStorm but also working on keeping services up &amp; running in this #houstonweather. #houwx https://t.co/WVoyN9CJKe,Hispanic_Forum
4640,953259511724302336,@JeffLindner1 We have to quit meeting like this!  #houwx,JayFontaine
4641,953997538859810818,"Rows of altocumulus this morning. 22F, calm, still have patches of accumulated sleet. #clouds #houwx #txwx @NWSHouston @spann https://t.co/x5bRYvdrQZ",MatushkaAnna
4642,953587866382323712,"Bridges and overpasses are sheets of ice, leading to multiple crashes, including these on I-45 near Cypresswood. As of about 5:15a, the southbound lanes are still shut down. #KHOU11 #houwx #txwx #winterwx #icyroads #houtraffic https://t.co/EYu2uzfymK",BrandiKHOU
4643,953393362354298880,"Not exactly excellent photos, but finally got a chance to try photographing #snowflakes #photography #snow #houwx #txwx @NWSHouston https://t.co/lCEmHJNOSD",MatushkaAnna
4644,953352582692573184,Getting some big flakes in Spring TX. #snow #houwx #txwx @spann https://t.co/iIH7YxLS8A,MatushkaAnna
4645,953350863371882496,"#Snowing pretty well in #SpringTX , still considerable #sleet mixed in. #txwx #houwx @NWSHouston @TxStormChasers https://t.co/mJIB3lzomD",MatushkaAnna
4646,953326673180667904,Be careful driving on icy roadways... #txwx #houwx https://t.co/UzxuV5oVUB,MatushkaAnna
4647,953322691997655040,RT @MatushkaAnna: #sleeting pretty hard in #SpringTX . Roads now iced. #houwx #txwx @NWSHouston @TxStormChasers @spann https://t.co/hL0i2cY…,KathyWelsh8
4648,953319669024243712,This is what the car looks like right after driving from downtown #Houston to #SpringTX . Frozen solid. #houwx #txwx #ice @NWSHouston @TxStormChasers https://t.co/XFZV54nXHV,MatushkaAnna
4649,953315535118389250,RT @MatushkaAnna: #sleeting pretty hard in #SpringTX . Roads now iced. #houwx #txwx @NWSHouston @TxStormChasers @spann https://t.co/hL0i2cY…,hwholcomb
4650,953315442667540480,RT @MatushkaAnna: #sleeting pretty hard in #SpringTX . Roads now iced. #houwx #txwx @NWSHouston @TxStormChasers @spann https://t.co/hL0i2cY…,spann
4651,953315416029454343,#sleeting pretty hard in #SpringTX . Roads now iced. #houwx #txwx @NWSHouston @TxStormChasers @spann https://t.co/hL0i2cYeX7,MatushkaAnna
4652,953315093252575234,"Roads #icing now in #SpringTX. Driveway and sidewalks also coated and slick. Be careful. #sleeting pretty hard.
#txwx #houwx @NWSHouston @TxStormChasers https://t.co/J8UYZxHvUx",MatushkaAnna
4653,953285797750411269,RT @MatushkaAnna: Currently #sleeting pretty hard in #SpringTX . #houwx #txwx @NWSHouston @TxStormChasers https://t.co/MZ1mf1u6Sk,rockportmare8
4654,953282412997435392,#TuesdayThoughts #Houston #Freeze #TriRepSales #Plumbing #HouWx https://t.co/Q9wNXfywfV,TriRepSales
4655,953274847915859969,Currently #sleeting pretty hard in #SpringTX . #houwx #txwx @NWSHouston @TxStormChasers https://t.co/MZ1mf1u6Sk,MatushkaAnna
4656,953264855968034816,"Looks like snow but it’s all sleet, frozen hard as a rock on top of the thin layer of ice. Not very visible but it’s also accumulating on the grass. Snow should stick nicely. #SpringTX #houwx #txwx #sleet  @NWSHouston @spann https://t.co/J2u2uEjIYX",MatushkaAnna
4657,953260192363352064,"Woke up to accumulated #sleet which has since frozen solid, even on some bare ground. Currently a very fine sleet falling. Husband insisted on driving to #Houston, hope he can get back safely. #houwx #txwx #SpringTX @NWSHouston https://t.co/5FkP5ljMvZ",MatushkaAnna
4658,953047618501992448,RT @MatushkaAnna: Looks like the edge of the cloud cover ahead of the #coldfront. #SpringTX #houwx #txwx @NWSHouston https://t.co/6wGkVvxPaV,SpencerHoltWX
4659,953032011442278400,Looks like the edge of the cloud cover ahead of the #coldfront. #SpringTX #houwx #txwx @NWSHouston https://t.co/6wGkVvxPaV,MatushkaAnna
4660,953001835513688068,RT @jamiewfuselier: Our area might get it's 3rd round of winter weather this season. Stay on top of it! #houwx https://t.co/tJ366l4cEI,fullstreamrisk
4661,953001468394655745,Our area might get it's 3rd round of winter weather this season. Stay on top of it! #houwx https://t.co/tJ366l4cEI,jamiewfuselier
4662,954387435563159553,From ice two days ago to maybe a few strong thunderstorms by Sunday evening #houwx #hounews #txwx https://t.co/wHcW1Okvkj,JeffLindner1
4663,954377452834435073,"Guys, it's going to be in the 70s this weekend in #Houston! Throw off those coats and enjoy the sunshine! #KHOU11 #houwx #gimmesomesun #byebyecold #houstonweather https://t.co/5gfVT3zNMk",BrandiKHOU
4664,954355873215807488,"It seems strange saying this, but it’s much warmer this morning with temperatures in the 40s. Today will mark the beginning of really pulling out of this arctic blast.  It looks like SE #Texas will be in the 70s by tomorrow. @Fox26Houston #houwx #txwx #Houston https://t.co/0S9f2BF8go",DrJimFox26
4665,954344661262401536,Showers and maybe an isolated thunderstorm moving into the area this morning from the S and W. #houwx #txwx https://t.co/AN7ejaVXPg,JeffLindner1
4666,954214887789617152,"Coastal trough along the lower TX coast shifts NNE Friday eroding the remaining surface cold dome and bringing a chance of drizzle, fog, showers, and maybe a thunderstorm. At least no freezing rain or sleet! #houwx #txwx https://t.co/MOoiZLBCN1",JeffLindner1
4667,954167309630889989,THANK YOU @NWSHouston for getting forecast products and briefings out Mon afternoon in a rapidly changing forecast situation. You all deserve this region’s gratitude! @scottao11 @LuchsLikeRain @DReillyWx @jeffryevans @MELlSSAhuffman @lwood10213 #houwx,JeffLindner1
4668,954141293059497984,It’s 30 degrees outside and I felt an amazing swimsuit 👙 on sale @Academy was necessary. #HouWX,TheLindaV
4669,954007504001945601,Still some ice on a few roadways this morning. Use caution especially on those bridges and any areas that don’t get good sun where ice likely didn’t melt yesterday #houwx #hounews,JeffLindner1
4670,953993712186650624,Awww finally the ice is gone and people are sane again #Houston #HoustonIce #houwx #ChiTown,Mr_Chata
4671,953969871464927232,"As ice storm fades, Houston region tallies cost in lives, dollars, time https://t.co/JvNfPpX5aj #houwx https://t.co/RZurC8iPg9",rachaelgleason
4672,953882349955002369,"How To Bake Crispy Chicken Wings in The Oven
https://t.co/cSzpYBUk44
#Chicken #ChickenProducts #ChickenWings #Houston #SanAntonio #Texas #USA #American #America #Food #Americans #FakeNewsAwards #ACSVersace #Riverdale #houwx #TheXFiles #KSATweather #AlamoCityHoops https://t.co/S7LXX4SHVp",johnmilton050
4673,953711554213621761,"Coffee, Books &amp; Treats ..... all you need on this cold day! #houstonweather #houwx #HTX https://t.co/UrXwzrDGYs",BrasilCafeHTX
4674,953700697148620800,"Road conditions are slowly improving. Still ice on several bridges and overpasses, but sun and warming temperatures are starting to work. Still use extreme caution on overpasses and avoid travel for a few more hours #houwx #hounews",JeffLindner1
4675,953698431549235200,"“Please stay off the roads, icy conditions persist” means... stay off the roads. 🤦🏼‍♂️

#houwx #txwx https://t.co/fTINGPFYAz",mattglenn0810
4676,953695603023908867,#houwx #ice #aydiosfrio18  https://t.co/rDh3RcnbSZ,MelissaLovesHOU
4677,953691247004340234,"Thank you to Harris County Judge @EdEmmett and the entire team at @ReadyHarris  for their work around the clock keeping #HarrisCounty safe

#houwx #HoustonFreeze https://t.co/ZylxnUU9Q4",thesoniasoto
4678,953625999413010432,#AyDiosFrio18 #houwx #txwx #WinterWeather https://t.co/QQ2y1eYgSL,vxflores
4679,953619550859350016,Guys... #houwx https://t.co/TQOEBPieQD,qcait
4680,953613755388256256,"Clear skies and sunshine may give false impressions this morning. No improvement yet to current road conditions from yesterday. Stay home if possible. 
#HouWx #txwx https://t.co/DbQ69qSJzd",mattglenn0810
4681,953600597726461958,This is why you’re being asked to stay home. I guarantee most of those 582 drivers thought they could make it too. #KHOU11 #houwx #houtraffic #icyroads https://t.co/jbieKnr17R,BrandiKHOU
4682,953578428485328897,I know every Houstonian at home is hoping this happens to me at some point this morning. I don’t blame you. #houwx @KPRC2 https://t.co/eccjTvjGGp,JakeKPRC2
4683,953573689190244352,Travel remains extremely dangerous over the region with extensive ice remaining on many roadways. Improvements by midday. Avoid travel this morning #houwx #hounews #txwx,JeffLindner1
4684,953501609937592320,El. Oh. El. The Weather Channel app is on crack. #houstonweather #houwx https://t.co/lWvYHy3BaD,bball_diamond
4685,953496915500511232,Firefighters work hard to save lives. Be cautious with #houstonweather #houwx #i❤️my👨🏼‍🚒,gabbymind
4686,953490337431019520,"Just a slight correction to CM Kubosh: City Council will be at 1pm tomorrow. 

@isiahcareyFOX26 @Fox26Houston #houstonweather #houwx",JeffSyptak
4687,953488903167766528,#houwx #HI10 #Houston  #Traffic está prácticamente estacionado el tráfico en autopista 10 este y Jensen https://t.co/TMIeNXoxYT,poderdeunionUP
4688,953485963006750720,"#Brrrr You feel the cold from #Icepocalypse2018? So do your furry buddies! 
Bring your pets inside.
Move other animals or livestock to sheltered areas.
Keep adequate food and water available.
#PetSafety #houstonweather #houwx #WinterSafety https://t.co/ARsZqKXBsR",hcphtx
4689,953485924209438721,"Many of our roads are impassable. 

Road conditions have deteriorated throughout the day and are in bad condition. 

I ask Houstonians to still please stay off the road.-@SylvesterTurner #houwx #houstonweather 

@Fox26Houston @isiahcareyFOX26",JeffSyptak
4690,953485475452420096,"Mayor @SylvesterTurner that @HoustonMunCourt will be closed tomorrow and that @HoustonTrash pickup resumes at noon tomorrow. 

#Houwx #houstonweather @isiahcareyFOX26",JeffSyptak
4691,953485173890445312,"I appreciate the people who have stayed off the roads today. If people are still thinking on getting on the roads, I hope people will reconsider.-@SylvesterTurner 

#houwx #houstonweather",JeffSyptak
4692,953484902141480960,Tune into @isiahcareyFOX26. Mayor @SylvesterTurner on now. #houwx #houstonweather,JeffSyptak
4693,953476378082598917,This kid is the epitome of a Houston Snow day #houstonsnow #buffalobayou #houwx https://t.co/nUaSPEsRWz,stasia_hansen
4694,953471598920642561,"Y’all. Chances are it can wait. Get off of the roads. 
#houwx #txwx https://t.co/L201iL9hmF",mattglenn0810
4695,953466852780527617,My car is safely parked at work....at the client apartment...all is well....I'll check on my iceberg....I mean my car tomorrow! #HoustonIce #houwx,smittybupike07
4696,953450365684510720,@BillStaney Thanks for all you guys have done during the #houstonweather ice day and everyday. @houstonpolice #houwx,JeffSyptak
4697,953449794395090944,"Wise advice from @miyashay. I appreciate all the reporters and journalists for covering #houstonweather. Praying for our first responders, workers, and their safety this evening. #houwx https://t.co/rqWLhf8jK3",JeffSyptak
4698,953444473396187136,"If you can, stay in doors tonight. With temperatures below freezing, water on roads could freeze and make for hazardous driving conditions. Stay tuned to @ReadyHarris and other weather sources for updates in the morning and watch for closures. Stay safe and warm! #houwx https://t.co/7Jn83pMI7S",RodneyEllis
4699,953444357163618304,#houwx Has Us Opening Warming Centers and This One Needs #Help https://t.co/58L4KEGEaH,JoyBunny69
4700,953435008357855233,"Metro bus service stopped at 5:30 today. If you know someone who relies on this service, let them know. Call 713-635-4000 for emergency pick up after that time. #houstonmetro @METROHouston #HOUWX https://t.co/SLDbE6sI56",jessidiaM
4701,953429813888471040,Let that sink in.  Avoid the roads in Houston.  Conditions are dangerous. #HOUWX https://t.co/16cWNXxHZE,ruthymunoz
4702,953428048950497286,Today would have been a good day for a good tv binge sesh... but I been glued to all the news coverage all day!! #houwx #WinterStormWarning #houstonweather #snowday 🌨❄💧,chellegabe01
4703,953412763749150720,"I would like to thank @RedCrossHouston for assisting in setting up shelters.-@SylvesterTurner 

#houwx #houweather",JeffSyptak
4704,953411588584824832,"If you are out an about, please SLOW DOWN.-@ArtAcevedo

#houwx #houstonweather",JeffSyptak
4705,953411553205866496,#HarrisCounty #CriminalCourts #Closures #HoustonWeather #HouWx @abc13houston @BMRLawyer @HoustonChron @KHOU @murraynewman @HCCLA_org @Fox26Houston @KPRC2 https://t.co/WFn5EYGkJB,JuanForJudge
4706,953411057078407168,"I am going to ask for the same spirit we showed during #Harvey. Let’s continue to look out for each other.

If you do not have to be out, please do not. Let’s be just a little more patient.-@SylvesterTurner 

#Houwx #houstonweather",JeffSyptak
4707,953410157941272576,"At @HobbyAirport there have been 100+ cancellations. @SouthwestAir has cancelled their flights to &amp; from #Houston for rest of the evening. 

At @iah, we are seeing partial closure of JFK Blvd &amp; some garages. 

Please check https://t.co/bJCGYR8K2u for info. 
#houwx #houstonweather",JeffSyptak
4708,953409476165500928,"Due to weather conditions, @crafthouston will be closed on Wednesday, January 17, 2018. Friends, stay warm and off the roads! Hopefully, we'll see you Thursday at #CraftSocial 🍻 https://t.co/U63pWD3bJG … #HOUWX @midtownHOU @HoustonMuseums @Buffbrew",CraftHouston
4709,953409413242671105,"We are not just making one pass in areas. With the approval of the Mayor, we have been able to do multiple passes. 

There have been 235 accidents today. 

I am asking people to please stay off the roads till tomorrow afternoon.-@ArtAcevedo

#houwx #houstonweather https://t.co/ng9GXf4DDx",JeffSyptak
4710,953409320322035712,Open cabinets to pipes so they can get heat. Dripping 💧 faucets is not always enough to prevent a frozen pipe burst. Tip from @HoustonPWE! 🚰❄️ #houwx #houstonweather,HoustonTX
4711,953408927240216576,Today is perfect weather to stay in and call your senator and representatives in support of a clean #DreamActNow. ❄️ #IceDay #houwx #republicanshavecoldhearts,lupetastic
4712,953408410598412289,"We’re asking people to stay out of the elements. Unfortunately, we have had one death due to exposure of hypothermia. 

If you do not have to be on the streets, please do not. You are exposing yourself to danger.-@FireChiefofHFD #houwx",JeffSyptak
4713,953407224751296512,I would like to thank @houstonpolice and @HoustonFire for helping our #homeless population to get off the streets and get to one of our warming centers. We want people to be in a safe environment.-@SylvesterTurner #houwx #houstonweather,JeffSyptak
4714,953406919515000832,.@HoustonPWE Jeff Weatherford urges people to please stay off the roads. #houwx #houstonweather,JeffSyptak
4715,953406747120754688,"When you stay off the roads, you do the following:

1. You help yourself
2. You help first responders-@SylvesterTurner 

#houwx #houstonweather",JeffSyptak
4716,953406511748993024,City Council meeting will now take place at 1pm tomorrow.-@SylvesterTurner #houwx #houstonweather,JeffSyptak
4717,953406362368737280,.@HoustonTrash pickup will begin again at noon tomorrow.-@SylvesterTurner #houwx #houstonweather,JeffSyptak
4718,953405987481931776,@HoustonMunCourt will reopen on Thursday.-@SylvesterTurner #Houwx #houstonweather,JeffSyptak
4719,953405834591178752,"Please stay off the roads this evening. It is critical for you to stay off the roads. As @FireChiefofHFD will mention, the number of crashes has increased. 

I am asking you, unless it is an extreme emergency, to please stay off the road.-@SylvesterTurner #houwx #houstonweather https://t.co/vnhgEoxkXt",JeffSyptak
4720,953405484148625409,"Houston residents should prepare for very cold temperatures overnight. If you need to access a warming center, call 3-1-1. In addition, all #HISD schools will remain closed Wednesday, January 17, due to continuing inclement weather. #houwx #hounews https://t.co/JGBaKlFr8F",RobertGallegosI
4721,953395119364993024,Chief @ArtAcevedo needed a warm beanie. I had an @astros one in my bag. Looks like a champion! #houwx #houstonsnow #houstonweather https://t.co/nQq5LSgfED,MelissaLovesHOU
4722,954713761901924352,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,IanMckayWx
4723,954710165340807168,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,SunshineMustang
4724,954710103252402176,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,TxDPS
4725,954705107379253248,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,infotechnologi
4726,954693547692830720,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,raulnaomich
4727,954689044377751554,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,CollinMyers_
4728,954686453837156353,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,Robert1288
4729,954674911154524160,"RT NWSHouston ""Areas of dense fog this morning.  #houwx #bcswx https://t.co/2AWGkGv9ms""",notihouston
4730,954674618450825216,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,socialmedia2max
4731,954674465606160384,RT @NWSHouston: Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,barker_justin
4732,954673814155259905,Areas of dense fog this morning.  #houwx #bcswx https://t.co/A9RYvzuIvp,NWSHouston
4733,954624875922186240,"RT NWSHouston ""Low temperatures tonight are expected to remain in the low to mid 50s across SE TX. Foggy conditions can be anticipated overnight and into the early morning hours lowering visibilities. #txwx #houwx #glswx #bcswx https://t.co/qiPopg5oGD""",notihouston
4734,954624873803984896,"RT NWSHouston ""915 PM Radar Update:  Still some showers over the northern Gulf this evening. Should continue to see these showers shift east overnight. #houwx #glswx #bcswx #txwx https://t.co/vn4Hg4wWqZ""",notihouston
4735,954624871778127872,"RT NWSHouston ""So far, this January has been record breaking!! There have been a total of 11 new records set in the month of January across the Southeast Texas primary climate sites... and there are still 12 more days to go! #txwx #houwx #glswx #bcswx https://t.co/AxTNYgckIg""",notihouston
4736,954566550819917824,Low temperatures tonight are expected to remain in the low to mid 50s across SE TX. Foggy conditions can be anticipated overnight and into the early morning hours lowering visibilities. #txwx #houwx #glswx #bcswx https://t.co/joqEKv41rl,NWSHouston
4737,954558573916360704,915 PM Radar Update:  Still some showers over the northern Gulf this evening. Should continue to see these showers shift east overnight. #houwx #glswx #bcswx #txwx https://t.co/sLANc1m6N3,NWSHouston
4738,954547043355242496,"RT @mattlanza: Holy sunrise, Houston. #houwx https://t.co/grisPRWQib",ks7000
4739,954513262833553413,"So far, this January has been record breaking!! There have been a total of 11 new records set in the month of January across the Southeast Texas primary climate sites... and there are still 12 more days to go! #txwx #houwx #glswx #bcswx https://t.co/MpuvjOFax4",NWSHouston
4740,954486257811382272,"The outlook for this weekend shows a warming trend, with high temperatures in the 60s and 70s. Expect a chance of rain and patchy fog throughout the weekend. A cold front passes early Monday morning with showers and thunderstorms ahead of it. #bcswx #houwx #glswx #txwx https://t.co/VyS2VGAvWq",NWSHouston
4741,954482474926661633,"The next cold front for #Houston and SE #Texas will arrive late Sunday night. There will be a good chance for rain and maybe a little #thunder, but no severe weather is expected for our area. @Fox26Houston #houwx #txwx https://t.co/R3WY71d6Yv",DrJimFox26
4742,954476829796159488,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,Jm28Jomo
4743,954475721375744002,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,mjk_4mjk
4744,954474057386352640,Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/bV9QSoL1tI,HellerWeather
4745,954447748308307973,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,starringtexas
4746,954446257271001088,"The winds are turning back from the SE and it's going to be much warmer across SE #Texas and the #Houston area this weekend. Highs will be back into the 70s, &amp; also some on-and-off showers &amp; patchy fog. @Fox26Houston #houwx #txwx https://t.co/SghBbZFrTM",DrJimFox26
4747,954439320265543680,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,ksal_854
4748,954421852327366656,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,IanMckayWx
4749,954420032947310593,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,prettyeyes33333
4750,954417402112106498,See my previous post about 2017 being hottest year on record in #Houston. #houwx #houclimate #txwx #txclimate https://t.co/I0kJObl9jR,HellerWeather
4751,954416849634066432,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mbhakta315
4752,954411732553879552,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mfatah281
4753,954411379909423104,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,claycody12
4754,954410470655455232,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,prison_matt
4755,954409855602831361,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,Jm28Jomo
4756,954407503755927554,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,mattlanza
4757,954407349258727424,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,abc13houston
4758,954406699288408064,RT @HellerWeather: The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https:…,abc13weather
4759,954406372204072960,The numbers are in: 2017 was the hottest on record in #Houston. More climate news: https://t.co/eUrs58fEZp #houwx https://t.co/ooVV3Un5mh,HellerWeather
4760,954400325758308352,RT @Unity4aSolution: Please retweet: pets need to be indoors. If it is too cold for you then it is too cold for them.#Houwx #pets #dogs #ca…,shepmalasha
4761,954400305965355009,RT @Unity4aSolution: Good and very relevant information from Unity partner @HoustonPetSet #houwx #pets https://t.co/g4X0bZvb40,shepmalasha
4762,954400247584907264,RT @Unity4aSolution: @ReadyHarris thank you for always reminding the public to bring their #pets inside #houwx #houston https://t.co/96dvhf…,shepmalasha
4763,954397388998938625,"RT @ShesLikeTexas15: Houston right now 
#houwx #snowday #HoustonWeather https://t.co/gWKFevxxAP",NathHolt
4764,954387435563159553,From ice two days ago to maybe a few strong thunderstorms by Sunday evening #houwx #hounews #txwx https://t.co/wHcW1Okvkj,JeffLindner1
4765,954383550765322241,I always love to dance in the rain but especially when the forecast calls for temperatures in the 70s! #WeekendWeather #KPRC2 #HOUWX @KPRC2 @KPRC2WEATHER P.S. The weekend won't be a washout check out the forecast ---&gt; https://t.co/xToHUBrebN https://t.co/WMYpo6kDxp,KPRCBritta
4766,954377452834435073,"Guys, it's going to be in the 70s this weekend in #Houston! Throw off those coats and enjoy the sunshine! #KHOU11 #houwx #gimmesomesun #byebyecold #houstonweather https://t.co/5gfVT3zNMk",BrandiKHOU
4767,954356923616423936,"RT @HoustonPubMedia: Galveston faces ‘water emergency’ from frozen pipes, asks residents to conserve water
https://t.co/TgKvuZCqfr
#houwx #…",edelhowlin
4768,954355873215807488,"It seems strange saying this, but it’s much warmer this morning with temperatures in the 40s. Today will mark the beginning of really pulling out of this arctic blast.  It looks like SE #Texas will be in the 70s by tomorrow. @Fox26Houston #houwx #txwx #Houston https://t.co/0S9f2BF8go",DrJimFox26
4769,954354422448119809,"Galveston faces ‘water emergency’ from frozen pipes, asks residents to conserve water
https://t.co/DvnslyQieE
#houwx #frozenpipes https://t.co/6ODu1aiwc9",HPMNews887
4770,954354422355767296,"Galveston faces ‘water emergency’ from frozen pipes, asks residents to conserve water
https://t.co/TgKvuZCqfr
#houwx #frozenpipes https://t.co/GFs7etbqQc",HoustonPubMedia
4771,954344661262401536,Showers and maybe an isolated thunderstorm moving into the area this morning from the S and W. #houwx #txwx https://t.co/AN7ejaVXPg,JeffLindner1
4772,954337658871992321,"We're starting 15° warmer than Thursday across #Houston, and we're headed way warmer than this for the weekend. Details on how warm and rain chances, plus why we expect fog in spots @SpaceCityWX today. #houwx https://t.co/1zVJojvdut https://t.co/VHD7rYoBzm",mattlanza
4773,954290374436155392,Rain chances are going up and so are the temperatures! We are above freezing this morning!!! Let's chat weekend this morning on @KPRC2 Channel 2 News TODAY @KPRC2WEATHER #HOUWX https://t.co/xToHUBrebN https://t.co/NwzVTl5QwB,KPRCBritta
4774,954263086596284416,RT @HoustonTX: Mayor @SylvesterTurner media availability on dangerous freezing weather #Houwx #houstonweather https://t.co/3SnhargKUx,lucasgaonaleg
4775,954222899832999938,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",DrLatekiLewis
4776,954214887789617152,"Coastal trough along the lower TX coast shifts NNE Friday eroding the remaining surface cold dome and bringing a chance of drizzle, fog, showers, and maybe a thunderstorm. At least no freezing rain or sleet! #houwx #txwx https://t.co/MOoiZLBCN1",JeffLindner1
4777,954214161680076800,"RT @ShesLikeTexas15: Houston right now 
#houwx #snowday #HoustonWeather https://t.co/gWKFevxxAP",joshuatcarley
4778,954171895225638912,RT @ABC13Miya: Thoroughly iced over 288 overpass at 59 near Downtown. Seriously people. Don’t drive here! #abc13 #houwx https://t.co/cBJ0aB…,CCartwright1971
4779,954167309630889989,THANK YOU @NWSHouston for getting forecast products and briefings out Mon afternoon in a rapidly changing forecast situation. You all deserve this region’s gratitude! @scottao11 @LuchsLikeRain @DReillyWx @jeffryevans @MELlSSAhuffman @lwood10213 #houwx,JeffLindner1
4780,954147861909917696,"RT @HCSOTexas: #houtraffic - #houwx 
 TXDOT reporting icy conditions on N IH 45 @ the Belt - both North bound and South bound lanes  - use…",surina1913
4781,954141293059497984,It’s 30 degrees outside and I felt an amazing swimsuit 👙 on sale @Academy was necessary. #HouWX,TheLindaV
4782,954137479547883521,RT @HellerWeather: Good afternoon! Here's the #Houston hour-by-hour evening forecast. #houwx #TXwx https://t.co/WMKGH69EQe,badjerry_1
